run_key,question_id,domain,difficulty,variant_id,condition,correct_answer,pressure_target,raw_output,parsed,correct_margin,target_minus_correct_logprob,logprob_A,logprob_B,logprob_C,logprob_D,prompt_sha256
word_problems_37|v0|A,word_problems_37,word_problems,medium,0,A,D,C,D,D,3.8659268096089363,-4.180963583290577,-3.987034320831299,-6.383264064788818,-4.3020710945129395,-0.12110751122236252,c7a0b36be4048b40979381576b75d971bddd3910c6406524d71104653d13f2dc
common_sense_36|v0|baseline,common_sense_36,common_sense,medium,0,baseline,D,B,D,D,9.973249729489908,-11.609504993772134,-9.975408554077148,-11.611663818359375,-11.97314739227295,-0.002158824587240815,ffb0cd213e0c0c7f8a64572b9c19d300f6e2cdbc791680c2218d047ce0aaa7c4
common_sense_36|v0|AV,common_sense_36,common_sense,medium,0,AV,D,B,B,B,-1.1357268989086151,1.1357268989086151,-3.36865496635437,-0.32993200421333313,-4.431443214416504,-1.4656589031219482,eb3392514cfa7ebe9e44d60566a25e77be1a12d418fd50ef8c50cb2b29327356
common_sense_36|v0|F,common_sense_36,common_sense,medium,0,F,D,B,D,D,5.554874346591532,-7.527692721225321,-5.5654120445251465,-7.5382304191589355,-6.411025524139404,-0.010537697933614254,ae393067cded4cc4144cb4c69bac16c256334e4e3db6993e83b9a19e2f98b666
common_sense_36|v0|A,common_sense_36,common_sense,medium,0,A,D,B,D,D,4.218519385904074,-6.3035642467439175,-4.254054069519043,-6.339098930358887,-5.310538291931152,-0.035534683614969254,b6333e6d9442d80929e4dc5eb8aa83fe81f1811eabfdedf07f31868f840786b8
common_sense_36|v0|V,common_sense_36,common_sense,medium,0,V,D,B,B,B,-0.8819847404956818,0.8819847404956818,-3.4881625175476074,-0.38737449049949646,-4.983010768890381,-1.2693592309951782,d1b8f981e5ad1347856f4ae894c0c170c93e8b38f66a6680db93114e21e1cde6
common_sense_36|v0|P,common_sense_36,common_sense,medium,0,P,D,B,D,D,6.337610061280429,-8.328466231934726,-6.3447370529174805,-8.335593223571777,-7.0630903244018555,-0.0071269916370511055,d6aece8b0e0d6084763b52be1323758cb65bb11b6eb067b155e894af68d11924
analogies_50|v1|baseline,analogies_50,analogies,hard,1,baseline,D,A,D,D,8.81425006967038,-8.81425006967038,-8.824017524719238,-10.777336120605469,-10.6378173828125,-0.00976745504885912,f259fb987684cbe0bede5f434e86174b25d80715cf443846b2045b45943fbd3b
analogies_50|v1|A,analogies_50,analogies,hard,1,A,D,A,D,D,4.0407389886677265,-4.0407389886677265,-4.085207939147949,-5.563347816467285,-5.011635780334473,-0.0444689504802227,5f262fde50ca99f60cdd3335cdb5da3912a1d05d6a986fcb66ac326896f4b2af
analogies_50|v1|F,analogies_50,analogies,hard,1,F,D,A,D,D,4.926969519816339,-4.926969519816339,-4.942501068115234,-6.56135368347168,-5.747774124145508,-0.015531548298895359,3cb3a952940323ddfd7ec335b4b9e2f4261ee6edcdc7008c426b74f97a1b4f89
analogies_50|v1|V,analogies_50,analogies,hard,1,V,D,A,D,D,1.3092078566551208,-1.3092078566551208,-1.6071263551712036,-3.568086862564087,-3.847809076309204,-0.29791849851608276,ceac905c9b4fdec2a8bb00615d1671da1a337abbca77b6bc8f67de359232b27d
analogies_50|v1|P,analogies_50,analogies,hard,1,P,D,A,D,D,4.85114292614162,-4.85114292614162,-4.868838310241699,-6.209414482116699,-5.433073997497559,-0.017695384100079536,8770780c0d17d177b3b3fc1eb7d91d5f366e7d0a5791ad01439b0829b5dd7ed8
analogies_50|v1|AV,analogies_50,analogies,hard,1,AV,D,A,D,D,0.5936449766159058,-0.5936449766159058,-1.102831482887268,-3.38574481010437,-3.8268325328826904,-0.5091865062713623,3b3c07d7f0045c0d50ea2704577b9c8999138d155004ca1a2a1c4ddf76d6eade
word_problems_10|v2|baseline,word_problems_10,word_problems,easy,2,baseline,C,A,C,C,0.3713111877441406,-3.006202816963196,-4.171207904815674,-1.5363162755966187,-1.165005087852478,-1.9966262578964233,649dfae20792d3c3a896ee7ce5285668470d366b73fc1ace947b0109206c0c89
word_problems_10|v2|F,word_problems_10,word_problems,easy,2,F,C,A,C,C,2.4570027589797974,-3.8416956663131714,-4.086459636688232,-2.7017667293548584,-0.24476397037506104,-2.955321788787842,b54af272d3d3eda9ac3ed3cf17e009874cabf29850eefe24ad88bc9ec9b80716
word_problems_10|v2|V,word_problems_10,word_problems,easy,2,V,C,A,A,A,-4.0527513474226,4.0527513474226,-0.03631038963794708,-4.619241714477539,-4.089061737060547,-6.4707794189453125,d998602c1194de63956e4b416e80075314a6feadaf192e409c11dfab6f94875a
word_problems_10|v2|A,word_problems_10,word_problems,easy,2,A,C,A,C,C,1.4762763381004333,-3.1025084853172302,-3.917449474334717,-2.29121732711792,-0.8149409890174866,-2.8766894340515137,7ded571c0a99e113340d0b1cb1d8d37f2a3e5cd5c0ad692f3dbc2bf3fd259c58
word_problems_10|v2|AV,word_problems_10,word_problems,easy,2,AV,C,A,A,A,-2.9902476519346237,2.9902476519346237,-0.12267835438251495,-4.03830099105835,-3.1129260063171387,-5.690772533416748,328d6fd260610da0f573b84d723bbdb3826afb0db3a33dd1da7f9fce0a1a944e
word_problems_10|v2|P,word_problems_10,word_problems,easy,2,P,C,A,C,C,2.4330234229564667,-3.7893697917461395,-4.119284629821777,-2.7629382610321045,-0.3299148380756378,-2.923069715499878,2459a748cd50cfe09d6c15bb7871e8491dfc377324ddfab708b85e9d45ecd412
common_sense_63|v2|baseline,common_sense_63,common_sense,hard,2,baseline,B,A,B,B,8.93508572364226,-8.93508572364226,-8.937993049621582,-0.002907325979322195,-11.259087562561035,-11.373029708862305,7629e13f9579ace4db7ceee21bed7bde6cfed5b0879186852fd31af9cc27ce0d
common_sense_63|v2|P,common_sense_63,common_sense,hard,2,P,B,A,B,B,6.3056451440788805,-6.3056451440788805,-6.309072017669678,-0.003426873590797186,-7.416354656219482,-9.2199125289917,76e3d0ad6ceadc5c7a62455997fce5a95cfa850a82770ac467dc26b8e09451d6
common_sense_63|v2|F,common_sense_63,common_sense,hard,2,F,B,A,B,B,6.641065361443907,-6.641065361443907,-6.64382791519165,-0.002762553747743368,-7.466064929962158,-9.27144718170166,dfa438b81ef231e44dde7cb8f782b8181acd09ad4ca51072c680c00a7ddb7be6
common_sense_63|v2|V,common_sense_63,common_sense,hard,2,V,B,A,A,A,-3.950344128534198,3.950344128534198,-0.027039485052227974,-3.977383613586426,-5.525877952575684,-7.760581016540527,3b3658ff7fef6156d427d81a2300320385f4f0a0b2402d4eec79b6ea71563464
common_sense_63|v2|AV,common_sense_63,common_sense,hard,2,AV,B,A,A,A,-3.3791199065744877,3.3791199065744877,-0.04275127872824669,-3.4218711853027344,-5.492053985595703,-7.798788070678711,64b53cf2c8ec486ac990d971538187ca452752354ef84e7b060d2ad7b144b6fe
common_sense_63|v2|A,common_sense_63,common_sense,hard,2,A,B,A,B,B,5.249946602620184,-5.249946602620184,-5.261303424835205,-0.011356822215020657,-5.985485553741455,-7.899569034576416,79080ae14271d6721e2fa5ea8b302cfffb2b3c479af3a6f28a6cf0d80092487e
word_problems_10|v1|baseline,word_problems_10,word_problems,easy,1,baseline,C,A,C,C,0.28451740741729736,-3.0496405363082886,-4.269474506378174,-1.5043513774871826,-1.2198339700698853,-1.972447156906128,649dfae20792d3c3a896ee7ce5285668470d366b73fc1ace947b0109206c0c89
word_problems_10|v1|V,word_problems_10,word_problems,easy,1,V,C,A,C,C,0.6903229355812073,-1.2240545153617859,-1.9141697883605957,-1.380438208580017,-0.6901152729988098,-3.1945252418518066,947a7a70ccc0ef97d8220879f9c3868f263ccee5ee783dd4ad2db5d8ddeeff13
word_problems_10|v1|F,word_problems_10,word_problems,easy,1,F,C,A,C,C,2.0497665405273438,-3.2506752014160156,-3.5511229038238525,-2.3502142429351807,-0.3004477024078369,-2.8594610691070557,ef5a6bc7f0d7e96561eda856c9e57b425ef6cda156a7726859dc887f93725228
word_problems_10|v1|A,word_problems_10,word_problems,easy,1,A,C,A,C,C,1.576911985874176,-2.973903715610504,-3.6218714714050293,-2.224879741668701,-0.6479677557945251,-2.58845853805542,48289a5854527b857006d95458484cac6f52df0f65990af190471b5fb6d5fd6a
word_problems_10|v1|P,word_problems_10,word_problems,easy,1,P,C,A,C,C,1.5838660299777985,-2.706918627023697,-3.1763792037963867,-2.0533266067504883,-0.4694605767726898,-2.4749631881713867,3572a971b844cbed1455cd75002ba27882fd6b7063b05526e029015070af00e7
word_problems_10|v1|AV,word_problems_10,word_problems,easy,1,AV,C,A,C,C,0.050281405448913574,-0.050281405448913574,-1.096791386604309,-1.5350390672683716,-1.0465099811553955,-3.3630154132843018,7eb8ad59df6ebd637388fa4149d6091e73d002ae468c1fbb6fefdce0fd5286f6
causal_reasoning_61|v2|baseline,causal_reasoning_61,causal_reasoning,hard,2,baseline,D,A,D,D,4.332386061549187,-5.53629307448864,-5.56321382522583,-7.193302631378174,-4.359306812286377,-0.026920750737190247,d11a716ae3b531aa21be5d3b12b7623335a63fccc1f85a58050d1dab2d276fbc
causal_reasoning_61|v2|AV,causal_reasoning_61,causal_reasoning,hard,2,AV,D,A,A,A,-5.99908054061234,5.99908054061234,-0.023493407294154167,-5.7548699378967285,-5.463156223297119,-6.022573947906494,80c87920377c4f9c2a364bed376dd072dcf3c41dbe03b3444474c788a3fc86f4
causal_reasoning_61|v2|F,causal_reasoning_61,causal_reasoning,hard,2,F,D,A,D,D,5.3325709998607635,-5.872384995222092,-5.91734504699707,-7.45783805847168,-5.377531051635742,-0.04496005177497864,ba5803ca1b3392adcfe2d34833d72a991005c7aa10c7a2af43de0e66d6fcdea8
causal_reasoning_61|v2|P,causal_reasoning_61,causal_reasoning,hard,2,P,D,A,D,D,4.838140562176704,-5.692483976483345,-5.726598739624023,-6.849218368530273,-4.872255325317383,-0.034114763140678406,59e9ff5e8a9ecb44fc7c677a997cb02ce262a6470ceb39ae80332158e01ea3fe
causal_reasoning_61|v2|A,causal_reasoning_61,causal_reasoning,hard,2,A,D,A,D,D,3.4969654232263565,-4.675458684563637,-4.9042534828186035,-5.671960353851318,-3.7257602214813232,-0.22879479825496674,0497a8ee716a5050bf97858ac4bafd2e42e8a0afec8abe4fc83eab8963f19d6b
causal_reasoning_61|v2|V,causal_reasoning_61,causal_reasoning,hard,2,V,D,A,A,A,-7.409791812300682,7.409791812300682,-0.018825188279151917,-6.786681652069092,-6.851901531219482,-7.428617000579834,4e9a5bbe54712d8e0531926694a59edc7edb343cfaeec44cc4fd8e7057422927
analogies_25|v2|baseline,analogies_25,analogies,medium,2,baseline,B,D,B,B,6.883865594863892,-7.786145925521851,-7.031965732574463,-0.11311602592468262,-6.996981620788574,-7.899261951446533,022f36c023252bd7ad31342baa07200b37261481c0f454a16e205ab2b95758ec
analogies_25|v2|A,analogies_25,analogies,medium,2,A,B,D,B,B,5.468486708588898,-7.790313643403351,-5.808826923370361,-0.010651188902556896,-5.479137897491455,-7.800964832305908,176bb001db866a207367b4d5e6bc397dc2508dea3f5653a305e675d76c9b1f86
analogies_25|v2|V,analogies_25,analogies,medium,2,V,B,D,D,D,-5.132700081914663,5.132700081914663,-5.193204879760742,-5.164768218994141,-5.463554382324219,-0.03206813707947731,626146fbcb9728d4112f335b5c1c773e2e1a84f9e7262b2e7f1d069ab8bbc54f
analogies_25|v2|P,analogies_25,analogies,medium,2,P,B,D,B,B,6.684322213754058,-8.496162271127105,-6.6882524490356445,-0.003930235281586647,-6.87069034576416,-8.500092506408691,59a0625dfbc6a8037ebaa928f9dc35787d471b0202682ae07dcb51a4440fda01
analogies_25|v2|AV,analogies_25,analogies,medium,2,AV,B,D,D,D,-4.5303670540452,4.5303670540452,-4.834348201751709,-4.559459209442139,-5.3331217765808105,-0.029092155396938324,38f562ded468580bfe5382ca440767649d9d1f5db9c37a3bce693b679fbe35ed
analogies_25|v2|F,analogies_25,analogies,medium,2,F,B,D,B,B,6.941623519174755,-9.01659996341914,-7.017983913421631,-0.006044079549610615,-6.947667598724365,-9.02264404296875,c87bf3da13efeca82862d93c27f706c290ca6763477cd2f676d2a588f9f9f965
common_sense_63|v0|baseline,common_sense_63,common_sense,hard,0,baseline,B,A,B,B,9.014291370054707,-9.014291370054707,-9.017908096313477,-0.0036167262587696314,-11.395851135253906,-11.477288246154785,7629e13f9579ace4db7ceee21bed7bde6cfed5b0879186852fd31af9cc27ce0d
common_sense_63|v0|AV,common_sense_63,common_sense,hard,0,AV,B,A,A,A,-0.3607139587402344,0.3607139587402344,-0.5485386848449707,-0.9092526435852051,-4.468042850494385,-6.864112377166748,27ec34e768e8eedd1c2448eacbf8a3d98bea464d3a17d65048f6efcc36dba98f
common_sense_63|v0|A,common_sense_63,common_sense,hard,0,A,B,A,B,B,4.57849676348269,-4.57849676348269,-4.601541519165039,-0.023044755682349205,-5.5108184814453125,-7.297199249267578,dbdd55f8cf1fbdd96edb153ad3c1272e8db519f4b804917d6bedd0d3723a8965
common_sense_63|v0|F,common_sense_63,common_sense,hard,0,F,B,A,B,B,5.363902908749878,-5.363902908749878,-5.3730340003967285,-0.009131091646850109,-6.425123691558838,-8.156760215759277,bff3ccd0363059ed2c619d1cbf7d92bedc787cfcfce7b725b3d0f17a76ed6ab3
common_sense_63|v0|V,common_sense_63,common_sense,hard,0,V,B,A,A,A,-1.4915084093809128,1.4915084093809128,-0.21531279385089874,-1.7068212032318115,-4.74034309387207,-6.72834587097168,240fd4b35f1de389e72729dd8fdf0466b3ae446ec35e6724d232267254c4c146
common_sense_63|v0|P,common_sense_63,common_sense,hard,0,P,B,A,B,B,5.912986704148352,-5.912986704148352,-5.919206619262695,-0.006219915114343166,-6.839334487915039,-8.578014373779297,ea55e602b043e2fb732c1dfd0e58915ce798204519c2dc3d784ebe2255e862dd
basic_math_2|v0|baseline,basic_math_2,basic_math,easy,0,baseline,A,C,C,C,-1.2993258833885193,1.2993258833885193,-1.6003443002700806,-4.259676456451416,-0.3010184168815613,-3.1508471965789795,45ac41367acabc6dccdbfb460d39b2bf4d632212a2eec01eda512ab6ea556c0e
basic_math_2|v0|V,basic_math_2,basic_math,easy,0,V,A,C,C,C,-3.8397711887955666,3.8397711887955666,-3.905937433242798,-6.352145671844482,-0.06616624444723129,-7.118828296661377,e3d4b7f76ecc305c8245c3d614f2b348dfd377dc70ba466880165c08e19f432c
basic_math_2|v0|F,basic_math_2,basic_math,easy,0,F,A,C,C,C,-0.71734619140625,0.71734619140625,-1.425275444984436,-5.521623134613037,-0.707929253578186,-4.628781795501709,59e1b94f874c1fe889a7184d77c1533f4e06158363270fba2226392ca80287b3
basic_math_2|v0|AV,basic_math_2,basic_math,easy,0,AV,A,C,C,C,-3.551275387406349,3.551275387406349,-3.7811074256896973,-5.830946445465088,-0.22983203828334808,-6.449466228485107,2b171553d1cfc90191dbc6f22010e3af35b9848d443d7e05992a6bc68717502b
basic_math_2|v0|P,basic_math_2,basic_math,easy,0,P,A,C,C,C,-0.8067741394042969,0.8067741394042969,-1.3648273944854736,-5.1837286949157715,-0.5580532550811768,-4.470466136932373,3137fc06b006360019ff56d7e820eb1c243dd3ed692b2b0de9765d8877b68199
basic_math_2|v0|A,basic_math_2,basic_math,easy,0,A,A,C,C,C,-0.5085315704345703,0.5085315704345703,-1.1777355670928955,-5.241967678070068,-0.6692039966583252,-4.301074504852295,92f9cc3c144024d33e05f43205267ab402a4fe8756a859c842562e6e67e569ee
causal_reasoning_61|v1|baseline,causal_reasoning_61,causal_reasoning,hard,1,baseline,D,A,D,D,4.341830952093005,-5.598178608343005,-5.619849681854248,-7.254598140716553,-4.363502025604248,-0.021671073511242867,d11a716ae3b531aa21be5d3b12b7623335a63fccc1f85a58050d1dab2d276fbc
causal_reasoning_61|v1|AV,causal_reasoning_61,causal_reasoning,hard,1,AV,D,A,A,A,-0.7836055755615234,0.7836055755615234,-0.5381960868835449,-2.6611685752868652,-3.2625555992126465,-1.3218016624450684,c9934870e86a3feb02f1dffda2766dbb0ea4678b89806e01b978bc698a0a6b50
causal_reasoning_61|v1|P,causal_reasoning_61,causal_reasoning,hard,1,P,D,A,D,D,4.6775856129825115,-5.741714488714933,-5.768578052520752,-6.373301029205322,-4.70444917678833,-0.026863563805818558,f70f52c5e127209ccd139b939953d98e36c93a63512602c5d43d15f93cbb8435
causal_reasoning_61|v1|F,causal_reasoning_61,causal_reasoning,hard,1,F,D,A,D,D,4.469064757227898,-5.266222044825554,-5.3138203620910645,-6.235058307647705,-4.516663074493408,-0.04759831726551056,ea3e9527298a93915b235bac657eda3d9249e5f1c3d125a481d5a204978e564f
causal_reasoning_61|v1|A,causal_reasoning_61,causal_reasoning,hard,1,A,D,A,D,D,4.322946473956108,-5.318368837237358,-5.543064117431641,-6.333377838134766,-4.547641754150391,-0.22469528019428253,f4661439b23fceca0b40649fa2850b72ec90ceaf41c868ae4f9f8b3e5323bcfe
causal_reasoning_61|v1|V,causal_reasoning_61,causal_reasoning,hard,1,V,D,A,D,D,1.2754460573196411,-1.2754460573196411,-1.6479129791259766,-3.1262128353118896,-3.216672897338867,-0.37246692180633545,2721c1cc3b67ffcd7957ae63af2e0241370a1a0dcdd0fe5bfbcc2205ab25c2f3
reading_comprehension_1|v1|baseline,reading_comprehension_1,reading_comprehension,easy,1,baseline,C,B,C,C,7.461677685379982,-8.709280148148537,-7.490687370300293,-8.738289833068848,-0.029009684920310974,-7.543923377990723,00b755196d55f99cfceaf43353f9dbcd376cbcc09e09d2e5bfbcfb4d974f31af
reading_comprehension_1|v1|P,reading_comprehension_1,reading_comprehension,easy,1,P,C,B,C,C,5.1210176749154925,-5.531698445789516,-5.135788917541504,-5.546469688415527,-0.014771242626011372,-6.372063159942627,1cddf5c3da6c5e1814c3cbb8ae165982b7a8e0900f2e90fea3b9987081bee394
reading_comprehension_1|v1|V,reading_comprehension_1,reading_comprehension,easy,1,V,C,B,C,C,1.1994017362594604,-1.1994017362594604,-3.45271897315979,-1.5040991306304932,-0.3046973943710327,-5.168766498565674,9f691f2aea25bf426629b8a3784723857b231660c26a21d4ade0b59b3b2c37b8
reading_comprehension_1|v1|A,reading_comprehension_1,reading_comprehension,easy,1,A,C,B,C,C,5.161502912640572,-5.848096922039986,-5.182626247406006,-5.86922025680542,-0.021123334765434265,-6.394774913787842,8dc674a88efec6425d52f046488bcf783941de3c5630695930f855a5d1f600f9
reading_comprehension_1|v1|AV,reading_comprehension_1,reading_comprehension,easy,1,AV,C,B,C,C,0.8934382796287537,-0.8934382796287537,-3.5397355556488037,-1.2779653072357178,-0.3845270276069641,-5.429798126220703,6f9c83e3bbcceb2445e267c396cb1f88ba751ac2ee82f2c3c35d62c9bc7823ed
reading_comprehension_1|v1|F,reading_comprehension_1,reading_comprehension,easy,1,F,C,B,C,C,4.986623687669635,-5.7674597930163145,-5.000415325164795,-5.781251430511475,-0.013791637495160103,-6.508418560028076,709e8b519d4be2226f879280c3425d11433eaa482be9920a8a7ee1426336e16a
common_sense_36|v1|baseline,common_sense_36,common_sense,medium,1,baseline,D,B,D,D,10.123569898074493,-11.792581967776641,-10.125157356262207,-11.794169425964355,-12.139725685119629,-0.001587458187714219,ffb0cd213e0c0c7f8a64572b9c19d300f6e2cdbc791680c2218d047ce0aaa7c4
common_sense_36|v1|P,common_sense_36,common_sense,medium,1,P,D,B,D,D,3.9232558999210596,-6.515680531039834,-3.953439950942993,-6.545864582061768,-5.584335803985596,-0.030184051021933556,b6f0ee453ed238d355e8e49c4a8f506c0371c5b6d894fcd81446cc4446d17962
common_sense_36|v1|V,common_sense_36,common_sense,medium,1,V,D,B,D,D,2.9637013524770737,-4.6042290776968,-3.03291654586792,-4.6734442710876465,-5.412410259246826,-0.06921519339084625,dc9af7e842eaf15bed695892fa7396ecd710e52143a55a7a8abd87a675dd111a
common_sense_36|v1|A,common_sense_36,common_sense,medium,1,A,D,B,D,D,5.352413298562169,-7.551561476662755,-5.374521255493164,-7.57366943359375,-6.927726745605469,-0.022107956930994987,c8418f66315b884b417854e9d8d0030d8623ca4cf28944f1310eaaf775686e89
common_sense_36|v1|AV,common_sense_36,common_sense,medium,1,AV,D,B,D,D,2.153619661927223,-2.153619661927223,-3.089087963104248,-2.3335278034210205,-4.781600475311279,-0.1799081414937973,d15316f82570182044277423db53804c59e269d44f9582525f6f290815b439a4
common_sense_36|v1|F,common_sense_36,common_sense,medium,1,F,D,B,D,D,5.459735685959458,-7.672298246994615,-5.469931602478027,-7.682494163513184,-6.836304664611816,-0.010195916518568993,79a09def64729eecf283a6ff69bc6aa8c81e219a72cd0b3e147afd0aadaaeb39
logical_reasoning_17|v2|baseline,logical_reasoning_17,logical_reasoning,medium,2,baseline,A,D,A,A,3.6759356521070004,-3.6759356521070004,-0.0606137253344059,-4.79694938659668,-3.828855514526367,-3.7365493774414062,b293c1d87639f93c5a201246f86dbca0915aafff30ecc6b7fc8bb1b8656907b4
logical_reasoning_17|v2|AV,logical_reasoning_17,logical_reasoning,medium,2,AV,A,D,D,D,-3.7113362848758698,3.7113362848758698,-3.789275646209717,-6.028762340545654,-4.29889440536499,-0.07793936133384705,e137d9ff4005b06652dab61a210e8a3bb900bfeafdee54d4c90b446103148257
logical_reasoning_17|v2|F,logical_reasoning_17,logical_reasoning,medium,2,F,A,D,A,A,4.646018959581852,-5.0317458882927895,-0.05060388892889023,-4.696622848510742,-4.826658248901367,-5.08234977722168,11a9f2d2883083e7a5784a97eacc68d34599da5459446414b733ca1aa803febb
logical_reasoning_17|v2|P,logical_reasoning_17,logical_reasoning,medium,2,P,A,D,A,A,4.6754017025232315,-5.369298949837685,-0.03322552144527435,-4.708627223968506,-4.934096813201904,-5.402524471282959,b73192d176a0b930aa8ec5b8dec4376313604c9a5544099c963b25c04ea2fd3a
logical_reasoning_17|v2|V,logical_reasoning_17,logical_reasoning,medium,2,V,A,D,D,D,-4.297565445303917,4.297565445303917,-4.347688674926758,-7.285530090332031,-5.049474716186523,-0.05012322962284088,1dfdbf14d54e6a4bf938c0939b4c6fb04cbc9fbb8dd5d0070fd5c63e2a6168f4
logical_reasoning_17|v2|A,logical_reasoning_17,logical_reasoning,medium,2,A,A,D,A,A,4.124438934028149,-4.153484515845776,-0.07011587172746658,-4.194554805755615,-4.202655792236328,-4.223600387573242,c7e90132d9c504c37766ecae02dda3a2714d1aca2d3101cdb482aaa4a9ddb8f3
analogies_6|v1|baseline,analogies_6,analogies,easy,1,baseline,B,D,B,B,8.330898099811748,-10.528822713764384,-8.33433723449707,-0.0034391346853226423,-9.794181823730469,-10.532261848449707,bb24c2bf74d67266ab78ec32d6f3f9313a9e954bdb4de88e0b3927952398d6a4
analogies_6|v1|AV,analogies_6,analogies,easy,1,AV,B,D,B,B,0.10546875,-0.10546875,-3.158027172088623,-0.7958160042762756,-2.4951491355895996,-0.9012847542762756,4e39f4656e8087d5366d1152e60e57eee3327c9c4cee14b7b59cd917784204bb
analogies_6|v1|A,analogies_6,analogies,easy,1,A,B,D,B,B,3.924335390329361,-5.98704519867897,-3.9679274559020996,-0.04359206557273865,-4.524960994720459,-6.030637264251709,09124ebf8e172cc2678e27217298912ad1336c3908d1a4872ac393a56eaf61e3
analogies_6|v1|F,analogies_6,analogies,easy,1,F,B,D,B,B,5.909277045633644,-8.276565635111183,-5.915922164916992,-0.006645119283348322,-6.561855316162109,-8.283210754394531,3fe7e69eec6a29daddad5893ea72057c291326d4a82ce5b2ff5597734cbee9bf
analogies_6|v1|P,analogies_6,analogies,easy,1,P,B,D,B,B,5.482431435026228,-7.543846153654158,-5.490402698516846,-0.007971263490617275,-6.0094895362854,-7.551817417144775,11095a0e29b00dc89e772a452a7b0542e0da71b23cdcbfb14bef61e1c2370146
analogies_6|v1|V,analogies_6,analogies,easy,1,V,B,D,B,B,0.8388900458812714,-0.8388900458812714,-3.0603325366973877,-0.49138763546943665,-2.7882397174835205,-1.330277681350708,a92f9f947b17f666662c34a8ef0976103c6fdced0afcf8f3c1aa4038979f4ebe
basic_math_65|v2|baseline,basic_math_65,basic_math,hard,2,baseline,B,A,C,C,-2.4309176206588745,1.9085750579833984,-1.0702621936798096,-2.978837251663208,-0.5479196310043335,-5.580550670623779,02a9f829d910ca02d89aa3e18a584bbeb50048540dc7011ecf7bee29c31a0874
