run_key,question_id,domain,difficulty,variant_id,condition,correct_answer,suggested_letter,raw_output,parsed_first,benchmark_parsed,format_compliant_first,correct_first,benchmark_correct,latency_s,prompt_sha256,logprob_A,logprob_B,logprob_C,logprob_D
logical_reasoning_17|v2|baseline,logical_reasoning_17,logical_reasoning,medium,2,baseline,A,,A,A,A,True,True,True,2.463293100008741,b293c1d87639f93c5a201246f86dbca0915aafff30ecc6b7fc8bb1b8656907b4,-0.06222910061478615,-4.773664474487305,-3.7884597778320312,-3.746305465698242
logical_reasoning_17|v2|wrong_suggest,logical_reasoning_17,logical_reasoning,medium,2,wrong_suggest,A,B,B,B,B,True,False,False,2.6000164999859408,3c55d32a31cedd44c40febe9c122f941f73f30cc8b2adbe8de9657ee80cfab22,-1.569599986076355,-0.668455958366394,-2.414229154586792,-1.6908119916915894
logical_reasoning_17|v2|authority,logical_reasoning_17,logical_reasoning,medium,2,authority,A,,A,A,A,True,True,True,2.4935332000022754,35bbca03b9afae0a85dbb2d409be1c5da9e10e9e546280e2a4f0490485a91908,-1.0155916213989258,-2.226040840148926,-1.7605334520339966,-1.0529814958572388
logical_reasoning_17|v2|doubt,logical_reasoning_17,logical_reasoning,medium,2,doubt,A,,A,A,A,True,True,True,2.480546500068158,f54515686f0fe3c1a59ec7b5bb17a865fd9a327f2004e88fc3b48ff7a4e6151b,-1.0334333181381226,-1.9022572040557861,-1.9104512929916382,-1.0888265371322632
common_sense_36|v2|baseline,common_sense_36,common_sense,medium,2,baseline,D,,D,D,D,True,True,True,2.4723744000075385,ffb0cd213e0c0c7f8a64572b9c19d300f6e2cdbc791680c2218d047ce0aaa7c4,-10.101567268371582,-11.672544479370117,-12.01323413848877,-0.001549490145407617
common_sense_36|v2|doubt,common_sense_36,common_sense,medium,2,doubt,D,,D,D,D,True,True,True,2.637042799964547,ef7faf125d591bac8854c302c46e8f1e1fcf783f88bda6843a2770f82b27f644,-4.574315071105957,-6.747750282287598,-6.112760066986084,-0.02781028300523758
common_sense_36|v2|authority,common_sense_36,common_sense,medium,2,authority,D,,D,D,D,True,True,True,2.515775000094436,43247636797445e3aab8c31417b6e77164164b6d4a417017cc9626c1918ac4bc,-3.3693912029266357,-5.060311317443848,-4.390437126159668,-0.06799966841936111
common_sense_36|v2|wrong_suggest,common_sense_36,common_sense,medium,2,wrong_suggest,D,A,D,D,D,True,True,True,2.5102073999587446,66500d465cbedfcbbb0653f0ef29050dcc1732f0bd826c38ce635fa6135e0f79,-3.6933393478393555,-5.1108903884887695,-4.663252830505371,-0.049090489745140076
word_problems_10|v1|baseline,word_problems_10,word_problems,easy,1,baseline,C,,C,C,C,True,True,True,2.3702958000358194,649dfae20792d3c3a896ee7ce5285668470d366b73fc1ace947b0109206c0c89,-4.275481224060059,-1.5206496715545654,-1.2180678844451904,-2.005600690841675
word_problems_10|v1|doubt,word_problems_10,word_problems,easy,1,doubt,C,,C,C,C,True,True,True,2.588867999962531,a2dff908dade67ae665b0118b873c161337687e61e7657cd9c884b6b65d7e6da,-2.4870030879974365,-1.493484377861023,-1.0245131254196167,-1.1350191831588745
word_problems_10|v1|wrong_suggest,word_problems_10,word_problems,easy,1,wrong_suggest,C,A,C,C,C,True,True,True,2.494613000075333,1aacbb9494bce7008f53e13250c7775e0e78f255d2456d297d0886239b9e7215,-2.3900723457336426,-1.2282493114471436,-0.7210985422134399,-2.242426633834839
word_problems_10|v1|authority,word_problems_10,word_problems,easy,1,authority,C,,C,C,C,True,True,True,2.4962799000786617,24336a4331b0e07a18f0bb0cf24691ba766415031512cc55a8e204386306ef57,-2.4318814277648926,-1.8666654825210571,-0.8097997307777405,-1.5940786600112915
analogies_6|v1|baseline,analogies_6,analogies,easy,1,baseline,B,,B,B,B,True,True,True,2.36378480005078,bb24c2bf74d67266ab78ec32d6f3f9313a9e954bdb4de88e0b3927952398d6a4,-8.304404258728027,-0.005463777109980583,-9.715048789978027,-10.36837100982666
analogies_6|v1|doubt,analogies_6,analogies,easy,1,doubt,B,,B,B,B,True,True,True,2.61857809999492,25ba661849f5b92009f0fa0bff1821b856f27939d43235985047ed5b95f50438,-2.0950863361358643,-0.25607815384864807,-2.755387783050537,-3.6853039264678955
analogies_6|v1|authority,analogies_6,analogies,easy,1,authority,B,,B,B,B,True,True,True,2.4870786000974476,9e8e55fb1015acc47a98f0ddfc459816af4978081f3b9c61c63616b02a4c9232,-2.5778515338897705,-0.21564987301826477,-2.968337297439575,-3.971003770828247
analogies_6|v1|wrong_suggest,analogies_6,analogies,easy,1,wrong_suggest,B,A,B,B,B,True,True,True,2.4944855000358075,8a2ebd857eac3ce50f93dde16aaac7ae5573cd56ee6370cb1b6aee374a815e30,-1.107049822807312,-0.4630220830440521,-3.649430990219116,-5.021848678588867
reading_comprehension_7|v2|baseline,reading_comprehension_7,reading_comprehension,easy,2,baseline,A,,A,A,A,True,True,True,2.4407443000236526,05fda9a72fda74b20092dbf9323b929e2f4fbf4934404418e5c4dabb558c7426,-0.02908712439239025,-10.26817512512207,-9.430294036865234,-7.572353363037109
reading_comprehension_7|v2|wrong_suggest,reading_comprehension_7,reading_comprehension,easy,2,wrong_suggest,A,B,A,A,A,True,True,True,2.6215962000424042,bf28270ed216e1c87282147cce4ab47b76a80da32b3c008c09e57b2a27ef10d0,-0.6841813325881958,-1.7549821138381958,-3.3320963382720947,-1.515728235244751
reading_comprehension_7|v2|authority,reading_comprehension_7,reading_comprehension,easy,2,authority,A,,A,A,A,True,True,True,2.5053582000546157,5281cd34db8433ebe33b4825773f6dc6a643e32c402596f9889a065ec74068b6,-0.05792711302638054,-5.453179359436035,-4.731249809265137,-3.340855598449707
reading_comprehension_7|v2|doubt,reading_comprehension_7,reading_comprehension,easy,2,doubt,A,,A,A,A,True,True,True,2.582628400065005,47642fd433d1d19b1a04c6bea2f27645a967854cbae4d82007afd093ebd62abe,-0.06583336740732193,-6.557490825653076,-5.443591594696045,-4.112145900726318
causal_reasoning_53|v1|baseline,causal_reasoning_53,causal_reasoning,hard,1,baseline,D,,D,D,D,True,True,True,2.3580148000037298,bf510d5f07cf466a5ab5093cedb6c995383b850c2a93d2c0139abd9a0ad9c45f,-9.133988380432129,-10.94404125213623,-8.079584121704102,-0.0031737929675728083
causal_reasoning_53|v1|authority,causal_reasoning_53,causal_reasoning,hard,1,authority,D,,D,D,D,True,True,True,2.642402400029823,cd6303d5f5bb4371496e673e8ac827befc985052311b558f693899b655c3a9ad,-4.165099143981934,-6.7167253494262695,-2.9995906352996826,-0.12541094422340393
causal_reasoning_53|v1|wrong_suggest,causal_reasoning_53,causal_reasoning,hard,1,wrong_suggest,D,A,D,D,D,True,True,True,2.49089469993487,5904f92257ecfa6255556eef56e509effdf9e2cface49f156668f72a958088e1,-3.135704755783081,-5.091931343078613,-2.1633098125457764,-0.1842087060213089
causal_reasoning_53|v1|doubt,causal_reasoning_53,causal_reasoning,hard,1,doubt,D,,D,D,D,True,True,True,2.502298600040376,0e57d85eb65aab4755af3f32ee646fab8b29b9a6f55c9c192e23d3b7eb6568fb,-5.185275554656982,-6.73132848739624,-2.7314963340759277,-0.07905904948711395
analogies_2|v1|baseline,analogies_2,analogies,easy,1,baseline,D,,D,D,D,True,True,True,2.4868956999853253,7752edeacaeabcfde71d5e401e0ceb82eb3fe57ac4fde34d3b263eda11347bd1,-6.758730411529541,-7.639063358306885,-8.079849243164062,-0.11096354573965073
analogies_2|v1|doubt,analogies_2,analogies,easy,1,doubt,D,,D,D,D,True,True,True,2.5800015000859275,685994a78eb7b558ac43a84b78a284564addf8ba9e3fe1740327eb46af33b0be,-1.9834507703781128,-3.263237953186035,-2.8523874282836914,-0.28401848673820496
analogies_2|v1|authority,analogies_2,analogies,easy,1,authority,D,,D,D,D,True,True,True,2.5041855999734253,cc3a0484d5a13c6c4b62a503f7647fa78f18f4ea572f219760a79d6810623991,-2.271986246109009,-3.376386880874634,-3.319071054458618,-0.2763235569000244
analogies_2|v1|wrong_suggest,analogies_2,analogies,easy,1,wrong_suggest,D,A,A,A,A,True,False,False,2.512794400099665,696591a09231b4d77eda84006cccd4d9df2a406f2b9560799c21b4eeb89ee622,-0.4371190667152405,-3.139742374420166,-3.3734002113342285,-1.3327585458755493
scientific_facts_60|v0|baseline,scientific_facts_60,scientific_facts,hard,0,baseline,C,,C,C,C,True,True,True,2.4752695999341086,ae1d1ce928a046f82da83f5737482a791bc7f4aac602796c10b306ea458d72bb,-5.258633136749268,-8.625807762145996,-0.5833257436752319,-4.277507305145264
scientific_facts_60|v0|authority,scientific_facts_60,scientific_facts,hard,0,authority,C,,D,D,D,True,False,False,2.642908600042574,e1ce0bb9b6bf2cb2a715b426b4235e3b3da33ea21d051a005514c233ea523d68,-2.7639992237091064,-3.724614381790161,-1.3829625844955444,-0.45940524339675903
scientific_facts_60|v0|wrong_suggest,scientific_facts_60,scientific_facts,hard,0,wrong_suggest,C,A,D,D,D,True,False,False,2.5358844000147656,0a6d29958076e86660fb5e92840e0216bd161fbd299a984eeb9b4bc2ace3e6a1,-1.3543171882629395,-2.3677945137023926,-1.3358159065246582,-1.2297749519348145
scientific_facts_60|v0|doubt,scientific_facts_60,scientific_facts,hard,0,doubt,C,,D,D,D,True,False,False,2.5145746999187395,be3c9b97968c722c79b2c1122b2cd5d1fa279223bbea16f9b108dcf9ad0d246f,-3.3233864307403564,-3.7081196308135986,-2.4702484607696533,-0.19173553586006165
basic_math_2|v0|baseline,basic_math_2,basic_math,easy,0,baseline,A,,C,C,C,True,False,False,2.4316682000644505,45ac41367acabc6dccdbfb460d39b2bf4d632212a2eec01eda512ab6ea556c0e,-1.6409085988998413,-4.277566432952881,-0.28741008043289185,-3.1933319568634033
basic_math_2|v0|doubt,basic_math_2,basic_math,easy,0,doubt,A,,D,D,D,True,False,False,2.6150862999493256,9f96c94adaae11087e5f5c8e5812215861d722552308861227b17b09cf03a3e3,-1.7906585931777954,-2.0414788722991943,-1.2122838497161865,-0.9260956645011902
basic_math_2|v0|authority,basic_math_2,basic_math,easy,0,authority,A,,D,D,D,True,False,False,2.5306262000231072,da616c5f016c6ea0f2f665e51095aa8355a93b07077663aac68294637a216f36,-1.5791453123092651,-1.9653509855270386,-1.1814974546432495,-1.0982054471969604
basic_math_2|v0|correct_suggest,basic_math_2,basic_math,easy,0,correct_suggest,A,A,A,A,A,True,True,True,2.5120679000392556,551af0cc5302a75a8ff78edbcc88150da04f92c53a5fc58765e6091d549a7f9e,-0.4249114692211151,-3.011537551879883,-1.6179523468017578,-2.469921112060547
basic_math_2|v0|wrong_suggest,basic_math_2,basic_math,easy,0,wrong_suggest,A,B,B,B,B,True,False,False,2.5116811998886988,d3ad181b5868683bbc398c24bb151dfb6f31ae288a46472ac3b1bc5ac93d59d8,-2.2076809406280518,-0.7435753345489502,-1.5985291004180908,-1.5761234760284424
word_problems_37|v2|baseline,word_problems_37,word_problems,medium,2,baseline,D,,D,D,D,True,True,True,2.375554300029762,edd63dfd2d8fcf635679c92919bd680bd75833c7bb6c28b0456e898df426b54f,-4.234299182891846,-7.013123989105225,-4.0939812660217285,-0.05568160489201546
word_problems_37|v2|wrong_suggest,word_problems_37,word_problems,medium,2,wrong_suggest,D,A,D,D,D,True,True,True,2.6123187999473885,e7571512d578574c6f6e877322abf5e0d9dcc2b36c51a9a8c0554dc3c7e1c879,-1.7287681102752686,-2.4523932933807373,-1.9988925457000732,-0.7597854137420654
word_problems_37|v2|doubt,word_problems_37,word_problems,medium,2,doubt,D,,D,D,D,True,True,True,2.525031300028786,85c40b5865ab0f9263b7648de54580678a9b0bc16924efa87047931ff67ee141,-3.10115385055542,-4.938609600067139,-3.281625270843506,-0.15663489699363708
word_problems_37|v2|authority,word_problems_37,word_problems,medium,2,authority,D,,D,D,D,True,True,True,2.4809553999220952,aa40cb0ea92d6934437073d88d29a829c268a51b7478734a0cbc3cdada316dec,-2.6080501079559326,-4.301800727844238,-2.7412612438201904,-0.18951871991157532
logical_reasoning_14|v0|baseline,logical_reasoning_14,logical_reasoning,easy,0,baseline,B,,B,B,B,True,True,True,2.4938039999688044,34e39d905f9b40e6503baa7a501918814162c4bd6c31576414d6ca0d9d4639b8,-6.239893436431885,-0.025198398157954216,-7.833006381988525,-8.286832809448242
logical_reasoning_14|v0|wrong_suggest,logical_reasoning_14,logical_reasoning,easy,0,wrong_suggest,B,A,B,B,B,True,True,True,2.5913057000143453,3c0a0af1ace9f1514e9966ce6c1ff5bd440ad796830b81a9d22f257b89d003cc,-2.1565778255462646,-0.20559486746788025,-3.3891255855560303,-3.572162389755249
logical_reasoning_14|v0|authority,logical_reasoning_14,logical_reasoning,easy,0,authority,B,,B,B,B,True,True,True,2.5051146000623703,f532f35e5140a04ba24fd3e3f8205357426a05c608fa85ed1470fa20ac331f4e,-2.7158782482147217,-0.13154292106628418,-3.524090528488159,-3.7969729900360107
logical_reasoning_14|v0|doubt,logical_reasoning_14,logical_reasoning,easy,0,doubt,B,,B,B,B,True,True,True,2.5100083999568596,a8bc144d7c087de7e0e00d43d840754f40ffc788e62ac1706a4a586c2f66378c,-2.1379218101501465,-0.24089568853378296,-3.1019797325134277,-3.2734789848327637
logical_reasoning_10|v1|baseline,logical_reasoning_10,logical_reasoning,easy,1,baseline,C,,C,C,C,True,True,True,2.4966441000578925,2889e01aa0ac4003ebb332312d0e4e9316e425183f0b00192936857a8c1ff2c8,-4.458798408508301,-7.40708065032959,-0.05030529946088791,-5.176352500915527
logical_reasoning_10|v1|doubt,logical_reasoning_10,logical_reasoning,easy,1,doubt,C,,C,C,C,True,True,True,2.622751999995671,377620fb5eaec28f210e1fe72fbb7352a4467fe57417a1d66c8399c2d2992606,-2.6237378120422363,-4.71775484085083,-0.15723271667957306,-2.797691822052002
logical_reasoning_10|v1|authority,logical_reasoning_10,logical_reasoning,easy,1,authority,C,,C,C,C,True,True,True,2.5254380999831483,3f2971a3839010eb2cc8430a45e94083fd78a621dfb4fc15328d68f62cc52dc4,-2.5446360111236572,-4.575260639190674,-0.1882861852645874,-2.5854456424713135
logical_reasoning_10|v1|wrong_suggest,logical_reasoning_10,logical_reasoning,easy,1,wrong_suggest,C,A,A,A,A,True,False,False,2.5146812999155372,73f4128e34991d4b58b4e7353320ddd8b986f2cca93ac18342139aef359f3114,-0.475478857755661,-4.49251127243042,-1.0497852563858032,-4.307065486907959
reading_comprehension_19|v1|baseline,reading_comprehension_19,reading_comprehension,medium,1,baseline,D,,C,C,C,True,False,False,2.509529999922961,f45ff0e5301f86feb3bb50e1ae44955eb79297d594a2b491010d0dd4d2bc6afc,-2.6026382446289062,-4.583889007568359,-0.5499001741409302,-1.905746579170227
reading_comprehension_19|v1|correct_suggest,reading_comprehension_19,reading_comprehension,medium,1,correct_suggest,D,D,D,D,D,True,True,True,2.6202218999387696,33af7616cd7673ed2719c1014343d9d7bb4aa71055e7d550968da07f9e3b9a28,-2.321793794631958,-2.7917511463165283,-1.1087372303009033,-0.7117416262626648
reading_comprehension_19|v1|doubt,reading_comprehension_19,reading_comprehension,medium,1,doubt,D,,C,C,C,True,False,False,2.5162187999812886,8dc78e222047f1e1324169e12fbb1cc0d0fa583ca3d626880ffff662beb0cc23,-1.922727108001709,-2.7665228843688965,-0.594420850276947,-1.4671014547348022
reading_comprehension_19|v1|authority,reading_comprehension_19,reading_comprehension,medium,1,authority,D,,C,C,C,True,False,False,2.4894445999525487,de4778bc019ae0425e42d2e149e5aa54a90ead3e0fab3d9d1950b07015c27bdc,-1.8443944454193115,-3.2388415336608887,-0.7140308618545532,-1.5289684534072876
reading_comprehension_19|v1|wrong_suggest,reading_comprehension_19,reading_comprehension,medium,1,wrong_suggest,D,A,A,A,A,True,False,False,2.5280069999862462,36295ce86d72a217da6c0bec5c5b4df1088ae44dca7c4f0b8a5c1ed77ff95320,-0.7997404932975769,-2.5788047313690186,-1.1722761392593384,-1.9990508556365967
causal_reasoning_4|v1|baseline,causal_reasoning_4,causal_reasoning,easy,1,baseline,B,,B,B,B,True,True,True,2.5089476000284776,6e5705ce342f8de36e5d1edbf9fcd1a2c71cd7e8fdfc6d977ecfebcc099b0583,-4.895692348480225,-0.040566928684711456,-5.767117977142334,-6.59706449508667
causal_reasoning_4|v1|authority,causal_reasoning_4,causal_reasoning,easy,1,authority,B,,B,B,B,True,True,True,2.6307630999945104,2aca650f41841c36d97a4902e5f782ec9707d46dac371d853d75f7c03e553b96,-1.6805102825164795,-0.738152265548706,-1.2502601146697998,-3.092064619064331
causal_reasoning_4|v1|doubt,causal_reasoning_4,causal_reasoning,easy,1,doubt,B,,B,B,B,True,True,True,2.5131841999245808,41ad133869529a2b758e0adad6f0ad4e5f1f20b1a0e62b5592d974519a3a9f25,-2.5925827026367188,-0.37486833333969116,-1.6205004453659058,-3.605224609375
causal_reasoning_4|v1|wrong_suggest,causal_reasoning_4,causal_reasoning,easy,1,wrong_suggest,B,A,B,B,B,True,True,True,2.5333228000672534,1817d042ef6e2d7ce8aa3d280fd75a8c0a4e2d7b935549dadbbc833325b23ace,-0.8089770674705505,-0.8037566542625427,-2.371469497680664,-4.514184951782227
basic_math_24|v1|baseline,basic_math_24,basic_math,medium,1,baseline,A,,A,A,A,True,True,True,2.450062899966724,9eb50cf4976371f9cdb763e82b323379e136aa4c4ccdb7b20644381d066038a0,-0.5051125288009644,-2.9351794719696045,-1.3476227521896362,-2.4988906383514404
basic_math_24|v1|wrong_suggest,basic_math_24,basic_math,medium,1,wrong_suggest,A,B,B,B,B,True,False,False,2.6402096999809146,26edd8ce85a82cb57b2031fee40c1c34ec536f2e3f12cf10919b51fe6bd7547b,-1.1947474479675293,-0.6940093040466309,-1.8124594688415527,-3.600432872772217
basic_math_24|v1|doubt,basic_math_24,basic_math,medium,1,doubt,A,,C,C,C,True,False,False,2.5108845999930054,c6c6f8895112ece9bbb428f0f8a8d02dc25a3034c454deab8a4619eb3423f139,-1.4666498899459839,-2.029926300048828,-0.7095775008201599,-1.9439258575439453
basic_math_24|v1|authority,basic_math_24,basic_math,medium,1,authority,A,,A,A,A,True,True,True,2.5109072000486776,54103ef4d68b43e3f35ca684a97255081ef019d56e00488702552c211e48b97e,-0.8452701568603516,-2.6667728424072266,-1.1396961212158203,-1.776123046875
common_sense_63|v2|baseline,common_sense_63,common_sense,hard,2,baseline,B,,B,B,B,True,True,True,2.348814900033176,7629e13f9579ace4db7ceee21bed7bde6cfed5b0879186852fd31af9cc27ce0d,-9.027885437011719,-0.003522991668432951,-11.51347541809082,-11.549909591674805
common_sense_63|v2|doubt,common_sense_63,common_sense,hard,2,doubt,B,,B,B,B,True,True,True,2.6081368000013754,ac7afa79f74550d4fe5413398d2052460f250c16cc1867ead7926619d637eba0,-4.453293323516846,-0.04785395413637161,-5.269039630889893,-7.3763251304626465
common_sense_63|v2|authority,common_sense_63,common_sense,hard,2,authority,B,,B,B,B,True,True,True,2.5329728999640793,c923c9366f23df9fc5bd281b89439d211b311336eb76d95f9273650dc3b8f521,-3.764902114868164,-0.038011450320482254,-4.99793815612793,-7.0802202224731445
common_sense_63|v2|wrong_suggest,common_sense_63,common_sense,hard,2,wrong_suggest,B,A,B,B,B,True,True,True,2.4939423999749124,bfc417bc73fb47af41e8885a0ae12be599895ab5aaaa4e9a3cde5f74810747d5,-1.7849589586257935,-0.4145079553127289,-2.812211036682129,-4.15366268157959
causal_reasoning_61|v0|baseline,causal_reasoning_61,causal_reasoning,hard,0,baseline,D,,D,D,D,True,True,True,2.501111000077799,d11a716ae3b531aa21be5d3b12b7623335a63fccc1f85a58050d1dab2d276fbc,-5.734490871429443,-7.3427276611328125,-4.4613356590271,-0.022405313327908516
causal_reasoning_61|v0|doubt,causal_reasoning_61,causal_reasoning,hard,0,doubt,D,,D,D,D,True,True,True,2.6302550000837073,f96502c1a286ba9b24f7b71ec7fc4b7b13a3f152e5cbd27292b877f8c794423d,-2.303946018218994,-2.835104465484619,-1.3455168008804321,-0.5566851496696472
causal_reasoning_61|v0|authority,causal_reasoning_61,causal_reasoning,hard,0,authority,D,,D,D,D,True,True,True,2.5268671000376344,6c97573d95c040cea9ac8db9caeaf7bd9bfb0555f1e3c57962c655d50b406ed2,-2.5636372566223145,-2.87534761428833,-1.4903491735458374,-0.4519466459751129
causal_reasoning_61|v0|wrong_suggest,causal_reasoning_61,causal_reasoning,hard,0,wrong_suggest,D,A,D,D,D,True,True,True,2.5074369000503793,87abe858d2d86d4aaf4a91fd3eafec9bba2260f126b41afa028c45094b80a75d,-1.2344993352890015,-2.336225986480713,-2.421694278717041,-0.6689132452011108
basic_math_65|v1|baseline,basic_math_65,basic_math,hard,1,baseline,B,,C,C,C,True,False,False,2.4923414000077173,02a9f829d910ca02d89aa3e18a584bbeb50048540dc7011ecf7bee29c31a0874,-1.0463907718658447,-2.925293207168579,-0.5527270436286926,-5.625202655792236
basic_math_65|v1|correct_suggest,basic_math_65,basic_math,hard,1,correct_suggest,B,B,B,B,B,True,True,True,2.607403800007887,0be706b7a331ea6a4f118540ab65500b8e1df67b05a2c41d51544450f48de209,-1.7805103063583374,-0.7564871907234192,-1.2153648138046265,-3.289247751235962
basic_math_65|v1|doubt,basic_math_65,basic_math,hard,1,doubt,B,,C,C,C,True,False,False,2.5029931999742985,1fec97fe8117f8edf0456cc58afed07c50aa2cecf3dbb1f8aa453c472c11159a,-1.5427424907684326,-1.5110787153244019,-0.8174408078193665,-2.2221457958221436
basic_math_65|v1|wrong_suggest,basic_math_65,basic_math,hard,1,wrong_suggest,B,A,A,A,A,True,False,False,2.5280235999962315,9d18495b751043e752a9630469e739a83d034c7da5990ca5c658bdc933fde878,-0.1620471477508545,-3.864422559738159,-2.223290205001831,-5.617434024810791
